Rider Id,City Name,Contract Name,Vehicle Name,Batch Number,TGA Status,Error Codes,# Shifts,Working Days,Planned Working Hours,Actual Working Hours,Avg. Working Hours/ Day,Attendance Rate,Break Hours,Lost Hours,Acceptance Rate,Contact Rate,No Shows,No Show %,Notified Deliveries,Completed Deliveries,Accepted Deliveries,Not Accepted Deliveries,Stacked Deliveries,Declined Deliveries,Cancelled Deliveries
2043550,Riyadh,shorouk_mansoura_ftr,bike,4,0,0,4,1,21.75,13.77,13.77,0.6331034482758621,0,7.981388888888889,0.9047619047619048,0.05263157894736842,1,0.2,21,19,19,1,2,1,0
2085501,Riyadh,shorouk_mansoura_ftr,bike,2,0,0,4,1,17.75,17.87,17.87,1,0.25055555555555553,0.0022222222222222222,0.9166666666666666,0.1,0,0,24,18,22,-1,6,3,2
2003965,Riyadh,shorouk_mansoura_ftr,bike,4,0,0,3,1,11.25,11.42,11.42,1,0,0.07944444444444444,0.9333333333333333,0,0,0,16,15,15,0,2,1,0
2642282,Riyadh,shorouk_mansoura_ftr,car,2,0,0,4,1,21.25,22.09,22.09,1,0,0.0033333333333333335,1,0,0,0,26,25,26,0,2,0,0
1817375,Riyadh,shorouk_mansoura_ftr,bike,4,0,0,3,1,11.76,11.09,11.09,0.9430272108843537,0,0.6919444444444445,0.8666666666666667,0,0,0,15,13,13,0,2,2,1
2091748,Riyadh,shorouk_mansoura_ftr,bike,2,0,0,3,1,12.19,12.29,12.29,1,0.7555555555555555,0.006388888888888889,0.9473684210526315,0,0,0,19,18,18,1,0,0,0
2014382,Riyadh,shorouk_mansoura_ftr,bike,4,0,0,5,1,21.19,15.73,15.73,0.7423312883435582,5.592777777777778,0.0125,0.9333333333333333,0.10714285714285714,0,0,30,26,28,0,6,2,2
897401,Riyadh,shorouk_mansoura_ftr,car,4,0,0,1,1,4.5,2.49,2.49,0.5533333333333333,2.035833333333333,0,0.6666666666666666,0,0,0,7,3,4,1,0,2,1
2043795,Riyadh,shorouk_mansoura_ftr,bike,2,0,0,4,1,14.54,14.5,14.5,0.9972489683631363,0,0.043611111111111114,0.9615384615384616,0,0,0,26,25,25,0,7,1,0
2534170,Riyadh,shorouk_mansoura_ftr,bike,2,0,0,2,1,11.25,11.39,11.39,1,0.2588888888888889,0,0.92,0,0,0,25,23,23,0,6,2,0
1816464,Riyadh,shorouk_mansoura_ftr,bike,4,0,0,3,1,7.98,7.91,7.91,0.9912280701754386,0.2588888888888889,0.001388888888888889,0.6666666666666666,0,0,0,6,4,4,0,2,2,0
2061282,Riyadh,shorouk_mansoura_ftr,bike,3,0,0,4,1,18,15.51,15.51,0.8616666666666667,0,2.7455555555555557,1,0.041666666666666664,0,0,24,24,24,0,2,0,0
1817487,Riyadh,shorouk_mansoura_ftr,bike,4,0,0,4,1,15.2,14.3,14.3,0.9407894736842106,0.5480555555555555,0.7427777777777778,0.9090909090909091,0,0,0,22,21,20,0,0,2,1
2040739,Riyadh,shorouk_mansoura_ftr,bike,3,0,0,3,1,13.25,12.64,12.64,0.9539622641509434,0,0.9527777777777778,0.9375,0,0,0,32,29,30,0,4,2,1
2003967,Riyadh,shorouk_mansoura_ftr,bike,2,0,0,4,1,18.5,19.63,19.63,1,0,2.254166666666667,0.9629629629629629,0,0,0,27,25,26,-1,6,2,0
2591050,Riyadh,shorouk_mansoura_ftr,car,4,0,0,4,1,20.25,19.31,19.31,0.9535802469135802,0,1.1841666666666666,1,0,0,0,24,24,24,0,2,0,0
2604143,Riyadh,shorouk_mansoura_ftr,car,3,0,0,5,1,20.75,20.57,20.57,0.9913253012048193,0.5102777777777778,1.3927777777777777,1,0,0,0,27,26,27,0,4,0,1
2014356,Riyadh,shorouk_mansoura_ftr,bike,3,0,0,3,1,10.22,9.96,9.96,0.9745596868884541,0.2575,0,0.6,0,0,0,5,3,3,0,0,2,0
2014388,Riyadh,shorouk_mansoura_ftr,bike,4,0,0,3,1,11.88,11.99,11.99,1,0.22805555555555557,0,1,0,0,0,14,14,14,0,2,0,0
2091736,Riyadh,shorouk_mansoura_ftr,bike,4,0,0,2,1,10.75,10.75,10.75,1,0,0.0002777777777777778,0.5,0,0,0,2,1,1,0,0,1,0
2061278,Riyadh,shorouk_mansoura_ftr,bike,2,0,0,1,1,11.89,11.89,11.89,1,0,0,1,0,0,0,16,16,16,0,0,0,0
1811873,Riyadh,shorouk_mansoura_ftr,bike,3,0,0,1,1,2.07,2.07,2.07,1,0,0.004166666666666667,0,0,0,0,0,1,0,0,0,0,0
2539859,Riyadh,shorouk_mansoura_ftr,car,4,0,0,5,1,22,21.33,21.33,0.9695454545454545,0,0.9936111111111111,1,0,0,0,29,28,29,0,6,0,1
1811713,Riyadh,shorouk_mansoura_ftr,bike,4,0,0,3,1,17.25,16.7,16.7,0.9681159420289854,0,1.5494444444444444,1,0,0,0,10,10,10,0,0,0,1
1817363,Riyadh,shorouk_mansoura_ftr,bike,3,0,0,3,1,16.25,16.2,16.2,0.9969230769230769,0,0.3063888888888889,0.967741935483871,0,0,0,31,30,30,0,0,1,0
2597303,Riyadh,shorouk_mansoura_ftr,car,3,0,0,3,1,17,16.9,16.9,0.9941176470588234,0,0.1063888888888889,1,0,0,0,24,23,24,0,12,0,0
2093069,Riyadh,shorouk_mansoura_ftr,bike,3,0,0,3,1,13.25,13.75,13.75,1,0,0.0033333333333333335,0.9,0,0,0,10,9,9,0,2,1,0
2214748,Riyadh,shorouk_mansoura_ftr,bike,2,0,0,5,1,21,20.76,20.76,0.9885714285714287,0.4936111111111111,0,1,0,0,0,26,27,26,0,2,0,0
2605310,Riyadh,shorouk_mansoura_ftr,car,2,0,0,5,1,23.75,23.74,23.74,0.999578947368421,0.2594444444444444,0,1,0,0,0,26,26,26,0,4,0,0
2539138,Riyadh,shorouk_mansoura_ftr,car,3,0,0,5,1,22,22.89,22.89,1,0,0.11666666666666667,1,0,0,0,30,30,30,0,8,0,1
2601456,Riyadh,shorouk_mansoura_ftr,car,1,0,0,4,1,20,20.52,20.52,1,0,0,1,0,0,0,23,23,23,0,2,0,0
